Date,Adj Close
2004-11-02,31.65307999
2004-11-03,31.86603165
2004-11-04,32.0449028
2004-11-05,32.33450699
2004-11-08,32.36858749
2004-11-09,32.30045319
2004-11-10,32.18970871
2004-11-11,32.61562347
2004-11-12,32.9307785
2004-11-15,33.07558441
2004-11-16,32.87115479
2004-11-17,33.31407166
2004-11-18,33.46741486
2004-11-19,32.94781113
2004-11-22,33.26298141
2004-11-23,33.21187592
2004-11-24,33.50148773
2004-11-26,33.3992691
2004-11-29,33.3907547
2004-11-30,33.32261658
2004-12-01,34.00405121
2004-12-02,34.13182449
2004-12-03,34.18292618
2004-12-06,34.30217361
2004-12-07,33.71443558
2004-12-08,33.91034317
2004-12-09,34.11478806
2004-12-10,34.01256561
2004-12-13,34.31069946
2004-12-14,34.48106384
2004-12-15,34.35329437
2004-12-16,34.02959061
2004-12-17,33.94272995
2004-12-20,33.71055222
2004-12-21,34.12333679
2004-12-22,34.16633987
2004-12-23,34.1921463
2004-12-27,34.04593658
2004-12-28,34.3727417
2004-12-29,34.41574478
2004-12-30,34.38993454
2004-12-31,34.32973862
2005-01-03,33.96854019
2005-01-04,33.34937286
2005-01-05,33.14298248
2005-01-06,32.97960281
2005-01-07,33.15156555
2005-01-10,33.13438416
2005-01-11,32.90217972
2005-01-12,33.17738342
2005-01-13,32.73880005
2005-01-14,33.04838562
2005-01-18,33.29777527
2005-01-19,32.74740601
2005-01-20,32.11962128
2005-01-21,31.86161804
2005-01-24,31.41446495
2005-01-25,31.56925011
2005-01-26,31.94763184
2005-01-27,31.90463257
2005-01-28,31.74984741
2005-01-31,32.16263199
2005-02-01,32.26581955
2005-02-02,32.31741333
2005-02-03,31.94763184
2005-02-04,32.46361542
2005-02-07,32.39482117
2005-02-08,32.4550209
2005-02-09,31.91324043
2005-02-10,31.94763184
2005-02-11,32.42060471
2005-02-14,32.56679916
2005-02-15,32.78181458
2005-02-16,32.66139984
2005-02-17,32.2228241
2005-02-18,32.11962128
2005-02-22,31.72405052
2005-02-23,31.76703453
2005-02-24,32.17122269
2005-02-25,32.3518219
2005-02-28,32.00782776
2005-03-01,32.36041641
2005-03-02,32.3432045
2005-03-03,32.07662201
2005-03-04,32.26581955
2005-03-07,32.73019409
2005-03-08,32.40342712
2005-03-09,32.30881882
2005-03-10,32.26581955
2005-03-11,31.96484184
2005-03-14,32.11102295
2005-03-15,31.85304642
2005-03-16,31.49185753
2005-03-17,31.56925011
2005-03-18,31.39726257
2005-03-21,31.45744705
2005-03-22,31.07046318
2005-03-23,31.18228149
2005-03-24,31.19086838
2005-03-28,31.25105095
2005-03-29,31.00166512
2005-03-30,31.58645058
2005-03-31,31.44885254
2005-04-01,31.13066101
2005-04-04,31.35426331
2005-04-05,31.44027328
2005-04-06,31.3886528
2005-04-07,31.76703453
2005-04-08,31.50906181
2005-04-11,31.37145615
2005-04-12,31.52623749
2005-04-13,31.01027298
2005-04-14,30.57170296
2005-04-15,29.87513733
2005-04-18,29.8837204
2005-04-19,30.09010887
2005-04-20,29.84072495
2005-04-21,30.63189316
2005-04-22,30.17609215
2005-04-25,30.42549706
2005-04-26,30.14171791
2005-04-27,30.18470764
2005-04-28,29.8837204
2005-04-29,30.08152008
2005-05-02,30.20191956
2005-05-03,30.35670853
2005-05-04,30.72649384
2005-05-05,30.75227356
2005-05-06,30.83827591
2005-05-09,30.98447037
2005-05-10,30.76088524
2005-05-11,30.91567802
2005-05-12,30.8296833
2005-05-13,31.16506004
2005-05-16,31.37145615
2005-05-17,31.56064415
2005-05-18,31.99061203
2005-05-19,32.25720596
2005-05-20,32.38621521
2005-05-23,32.54960632
2005-05-24,32.65280533
2005-05-25,32.51520538
2005-05-26,32.84199524
2005-05-27,32.85919571
2005-05-31,32.74740601
2005-06-01,33.01398849
2005-06-02,33.24618149
2005-06-03,32.76459503
2005-06-06,32.77319336
2005-06-07,32.49800491
2005-06-08,32.42921066
2005-06-09,32.63560486
2005-06-10,32.29160309
2005-06-13,32.44641113
2005-06-14,32.31741333
2005-06-15,32.42060471
2005-06-16,32.59259415
2005-06-17,32.59689713
2005-06-20,32.59689713
2005-06-21,32.57968903
2005-06-22,32.54525375
2005-06-23,32.18375397
2005-06-24,31.82221413
2005-06-27,31.67588234
2005-06-28,31.97716904
2005-06-29,31.90829659
2005-06-30,31.65868378
2005-07-01,31.61564255
2005-07-05,31.94273758
2005-07-06,31.78780174
2005-07-07,31.89969063
2005-07-08,32.51084137
2005-07-11,32.81210709
2005-07-12,32.96702194
2005-07-13,33.04449844
2005-07-14,33.37157822
2005-07-15,33.47486877
2005-07-18,33.33715057
2005-07-19,33.72451019
2005-07-20,33.96551132
2005-07-21,33.97410202
2005-07-22,33.93106079
2005-07-25,33.80195618
2005-07-26,33.93106079
2005-07-27,34.18932343
2005-07-28,34.35284424
2005-07-29,34.06880569
2005-08-01,34.12905884
2005-08-02,34.49920273
2005-08-03,34.48197556
2005-08-04,34.1462822
2005-08-05,33.98273468
2005-08-08,33.73310089
2005-08-09,33.95690536
2005-08-10,33.66424561
2005-08-11,33.93969727
2005-08-12,33.75031662
2005-08-15,33.95690536
2005-08-16,33.40602875
2005-08-17,33.60401535
2005-08-18,33.43184662
2005-08-19,33.41463089
2005-08-22,33.43184662
2005-08-23,33.33715057
2005-08-24,33.13919449
2005-08-25,33.21664429
2005-08-26,33.10474014
2005-08-29,33.36297989
2005-08-30,33.24248505
2005-08-31,33.55233765
2005-09-01,33.50069046
2005-09-02,33.37157822
2005-09-06,33.86223221
2005-09-07,33.92247772
2005-09-08,33.91386414
2005-09-09,34.10322952
2005-09-12,34.19793701
2005-09-13,34.11184692
2005-09-14,33.72451019
2005-09-15,33.70729828
2005-09-16,33.91386414
2005-09-19,33.64704514
2005-09-20,33.50930023
2005-09-21,33.13919449
2005-09-22,33.25968552
2005-09-23,33.3543663
2005-09-26,33.36297989
2005-09-27,33.28552628
2005-09-28,33.2941246
2005-09-29,33.74171829
2005-09-30,33.96551132
2005-10-03,34.05159378
2005-10-04,33.82777786
2005-10-05,33.36297989
2005-10-06,32.92399979
2005-10-07,33.00145721
2005-10-10,32.82071686
2005-10-11,32.65715408
2005-10-12,32.2698288
2005-10-13,32.5194397
2005-10-14,32.76044083
2005-10-17,32.86373901
2005-10-18,32.6313324
2005-10-19,33.28552628
2005-10-20,32.97563553
2005-10-21,33.1822052
2005-10-24,33.70729828
2005-10-25,33.57816696
2005-10-26,33.40602875
2005-10-27,32.73462296
2005-10-28,32.98425674
2005-10-31,33.45765305
2005-11-01,33.43184662
2005-11-02,33.87083435
2005-11-03,34.37869263
2005-11-04,34.49920273
2005-11-07,34.54222488
2005-11-08,34.55081558
2005-11-09,34.56803513
2005-11-10,34.94678116
2005-11-11,35.04146576
2005-11-14,35.04146576
2005-11-15,34.8779335
2005-11-16,35.09310913
2005-11-17,35.55791855
2005-11-18,35.67842484
2005-11-21,35.76449966
2005-11-22,35.89360809
2005-11-23,35.97968292
2005-11-25,36.05717087
2005-11-28,35.75588989
2005-11-29,35.58372498
2005-11-30,35.49765396
2005-12-01,36.16044998
2005-12-02,36.24650955
2005-12-05,35.97968292
2005-12-06,36.10018158
2005-12-07,36.03132248
2005-12-08,35.77310181
2005-12-09,35.91082764
2005-12-12,36.0399437
2005-12-13,36.1862793
2005-12-14,36.06575775
2005-12-15,36.12602997
2005-12-16,35.87665558
2005-12-19,35.30718613
2005-12-20,35.33306503
2005-12-21,35.48837662
2005-12-22,35.72135544
2005-12-23,35.72135544
2005-12-27,35.4107399
2005-12-28,35.36758041
2005-12-29,35.13460159
2005-12-30,34.86714935
2006-01-03,35.64369965
2006-01-04,36.01471329
2006-01-05,36.17002106
2006-01-06,36.82579041
2006-01-09,36.97245789
2006-01-10,36.99833298
2006-01-11,37.28307343
2006-01-12,37.10187912
2006-01-13,37.08463669
2006-01-17,36.84302139
2006-01-18,36.42024231
2006-01-19,36.68772125
2006-01-20,35.5919075
2006-01-23,35.60055161
2006-01-24,35.75586319
2006-01-25,35.60055161
2006-01-26,35.85076523
2006-01-27,36.33394623
2006-01-30,36.40297318
2006-01-31,36.23905945
2006-02-01,36.36846924
2006-02-02,35.74723053
2006-02-03,35.30718613
2006-02-06,35.2122879
2006-02-07,35.05696487
2006-02-08,35.46250534
2006-02-09,35.12599564
2006-02-10,35.34171295
2006-02-13,34.93616867
2006-02-14,35.28993988
2006-02-15,35.51427078
2006-02-16,35.8421402
2006-02-17,35.55740738
2006-02-21,35.16049576
2006-02-22,35.60055161
2006-02-23,35.50563812
2006-02-24,35.60055161
2006-02-27,35.9974556
2006-02-28,35.46250534
2006-03-01,35.9456749
2006-03-02,35.97157288
2006-03-03,35.76449585
2006-03-06,35.45387268
2006-03-07,35.24678802
2006-03-08,35.26404953
2006-03-09,34.96206665
2006-03-10,34.99657822
2006-03-13,35.10010147
2006-03-14,35.69544983
2006-03-15,35.9974556
2006-03-16,35.69544983
2006-03-17,35.78958511
2006-03-20,35.87591934
2006-03-21,35.49600601
2006-03-22,35.58235931
2006-03-23,35.47874069
2006-03-24,35.66007614
2006-03-27,35.66870499
2006-03-28,35.52190018
2006-03-29,36.19539642
2006-03-30,36.30765533
2006-03-31,36.20402908
2006-04-03,36.24720383
2006-04-04,36.44579697
2006-04-05,36.79117584
2006-04-06,36.89479065
2006-04-07,36.5407753
2006-04-10,36.48896408
2006-04-11,36.19539642
2006-04-12,36.20402908
2006-04-13,36.350811
2006-04-17,35.97089767
2006-04-18,36.6616478
2006-04-19,36.82569885
2006-04-20,36.69620132
2006-04-21,36.26447678
2006-04-24,36.22993469
2006-04-25,36.15222549
2006-04-26,36.14358521
2006-04-27,36.48896408
2006-04-28,36.13495636
2006-05-01,35.78094482
2006-05-02,35.87591934
2006-05-03,35.82411957
2006-05-04,36.11768723
2006-05-05,36.40261841
2006-05-08,36.43715286
2006-05-09,36.29902267
2006-05-10,35.97953033
2006-05-11,35.17654037
2006-05-12,34.70165253
2006-05-15,34.67573929
2006-05-16,34.41670609
2006-05-17,33.95044327
2006-05-18,33.71730804
2006-05-19,33.97635269
2006-05-22,33.64824295
2006-05-23,33.32013702
2006-05-24,33.54463577
2006-05-25,33.98499298
2006-05-26,34.09723663
2006-05-30,33.36331177
2006-05-31,33.51872635
2006-06-01,34.31308365
2006-06-02,34.22675705
2006-06-05,33.48419571
2006-06-06,33.45827866
2006-06-07,33.20788193
2006-06-08,33.15608597
2006-06-09,32.94023132
2006-06-12,32.29265594
2006-06-13,32.16313553
2006-06-14,32.49123764
2006-06-15,33.37194443
2006-06-16,33.12657166
2006-06-19,32.85871506
2006-06-20,32.9019165
2006-06-21,33.42033005
2006-06-22,32.99695206
2006-06-23,32.96240234
2006-06-26,33.04880142
2006-06-27,32.42670059
2006-06-28,32.66864014
2006-06-29,33.66225815
2006-06-30,33.49808121
2006-07-03,33.69681168
2006-07-05,32.96240234
2006-07-06,32.92783356
2006-07-07,32.56495285
2006-07-10,32.27981949
2006-07-11,32.52173996
2006-07-12,31.90828896
2006-07-13,31.37259483
2006-07-14,31.05291557
2006-07-17,31.13066673
2006-07-18,31.23436356
2006-07-19,31.64044952
2006-07-20,31.17387199
2006-07-21,30.84556389
2006-07-24,31.45900536
2006-07-25,31.64044952
2006-07-26,31.61450958
2006-07-27,31.40716171
2006-07-28,32.06381989
2006-07-31,32.05516052
2006-08-01,31.51948547
2006-08-02,31.87374306
2006-08-03,32.0724678
2006-08-04,31.92555809
2006-08-07,31.71820068
2006-08-08,31.51948547
2006-08-09,31.56268883
2006-08-10,31.78734016
2006-08-11,31.56268883
2006-08-14,31.77004814
2006-08-15,32.57358551
2006-08-16,33.34255981
2006-08-17,33.46352386
2006-08-18,33.51536942
2006-08-21,33.19568253
2006-08-22,33.20433426
2006-08-23,32.95375824
2006-08-24,33.04880142
2006-08-25,33.10927963
2006-08-28,33.35983658
2006-08-29,33.46352386
2006-08-30,33.61904526
2006-08-31,33.58449173
2006-09-01,33.76594543
2006-09-05,34.09426117
2006-09-06,33.41170502
2006-09-07,33.25616837
2006-09-08,33.45490265
2006-09-11,33.66225815
2006-09-12,34.28435135
2006-09-13,34.51763535
2006-09-14,34.55220413
2006-09-15,34.67583466
2006-09-18,34.68446732
2006-09-19,34.45104599
2006-09-20,34.95245743
2006-09-21,34.73633575
2006-09-22,34.4683342
2006-09-25,35.0735054
2006-09-26,35.24639511
2006-09-27,35.20317078
2006-09-28,35.29826736
2006-09-29,35.14267349
2006-10-02,34.70174408
2006-10-03,34.84872055
2006-10-04,35.70460129
2006-10-05,35.87749481
2006-10-06,35.79969025
2006-10-09,35.92071533
2006-10-10,35.98125839
2006-10-11,35.9120903
2006-10-12,36.48267746
2006-10-13,36.68151093
2006-10-16,36.71609497
2006-10-17,36.30976868
2006-10-18,36.13685226
2006-10-19,36.2232933
2006-10-20,36.30976868
2006-10-23,36.68151093
2006-10-24,36.43080139
2006-10-25,36.68151093
2006-10-26,37.0186615
2006-10-27,36.49131775
2006-10-30,36.72470856
2006-10-31,36.81118774
2006-11-01,36.30976868
2006-11-02,36.34435272
2006-11-03,36.24925613
2006-11-06,36.77660751
2006-11-07,37.02730942
2006-11-08,37.20021057
2006-11-09,37.02730942
2006-11-10,37.20021057
2006-11-13,37.580616
2006-11-14,37.97827911
2006-11-15,38.13389587
2006-11-16,38.29814911
2006-11-17,38.29814911
2006-11-20,38.37594604
2006-11-21,38.42782974
2006-11-22,38.66991043
2006-11-24,38.60073471
2006-11-27,37.72757339
2006-11-28,37.83996582
2006-11-29,38.09931564
2006-11-30,38.07337952
2006-12-01,37.74487305
2006-12-04,38.26356125
2006-12-05,38.40189743
2006-12-06,38.26356125
2006-12-07,37.77944946
2006-12-08,37.9523468
2006-12-11,38.09067917
2006-12-12,37.86589432
2006-12-13,37.93507004
2006-12-14,38.3586731
2006-12-15,38.4573555
2006-12-18,38.07649612
2006-12-19,37.95531845
2006-12-20,37.81683731
2006-12-21,37.54850006
2006-12-22,37.15898895
2006-12-26,37.31480789
2006-12-27,37.50523376
2006-12-28,37.32343674
2006-12-29,37.35807037
2007-01-03,37.42732239
2007-01-04,38.13708496
2007-01-05,37.95531845
2007-01-08,37.98129272
2007-01-09,38.17171097
2007-01-10,38.62181091
2007-01-11,39.01996994
2007-01-12,39.21905518
2007-01-16,39.1930809
2007-01-17,38.87282944
2007-01-18,38.1544075
2007-01-19,38.23229218
2007-01-22,37.81683731
2007-01-23,37.72161865
2007-01-24,38.34482193
2007-01-25,37.8514595
2007-01-26,37.71296692
2007-01-29,37.74758911
2007-01-30,37.76488876
2007-01-31,38.14574432
2007-02-01,38.08515167
2007-02-02,38.22364807
2007-02-05,38.18902206
2007-02-06,38.13708496
2007-02-07,38.48330688
2007-02-08,38.47466278
2007-02-09,37.98129272
2007-02-12,37.83414078
2007-02-13,37.96397781
2007-02-14,38.60448074
2007-02-15,38.82954407
2007-02-16,38.69970703
2007-02-20,38.99399948
2007-02-21,39.11518097
2007-02-22,39.31427002
2007-02-23,39.17576599
2007-02-26,38.98535156
2007-02-27,37.38404465
2007-02-28,37.50523376
2007-03-01,37.33211136
2007-03-02,36.76947403
2007-03-05,36.4838562
2007-03-06,37.08974838
2007-03-07,36.94260406
2007-03-08,37.19362259
2007-03-09,37.15898895
2007-03-12,37.40136337
2007-03-13,36.67427063
2007-03-14,37.21091461
2007-03-15,37.1243782
2007-03-16,37.09579849
2007-03-19,37.47686768
2007-03-20,37.74537659
2007-03-21,38.47291946
2007-03-22,38.33433533
2007-03-23,38.21308136
2007-03-26,38.36897659
2007-03-27,38.10047913
2007-03-28,37.69340897
2007-03-29,37.73672485
2007-03-30,37.70206451
2007-04-02,37.75402832
2007-04-03,38.24772263
2007-04-04,38.40361404
2007-04-05,38.59416962
2007-04-09,38.49889755
2007-04-10,38.6980896
2007-04-11,38.29104233
2007-04-12,38.59416962
2007-04-13,38.67212296
2007-04-16,39.02722931
2007-04-17,39.11383057
2007-04-18,38.98392487
2007-04-19,39.10517883
2007-04-20,39.32169724
2007-04-23,39.38233948
2007-04-24,39.5815506
2007-04-25,40.10987854
2007-04-26,40.31772614
2007-04-27,40.3350563
2007-04-30,39.80672073
2007-05-01,39.7720871
2007-05-02,40.20513916
2007-05-03,40.35239792
2007-05-04,40.38702774
2007-05-07,40.38702774
2007-05-08,40.473629
2007-05-09,40.56025314
2007-05-10,40.00593948
2007-05-11,40.51696014
2007-05-14,40.23978806
2007-05-15,39.92798233
2007-05-16,40.31772614
2007-05-17,40.1272049
2007-05-18,40.45632172
2007-05-21,40.71615601
2007-05-22,40.75079346
2007-05-23,40.56025314
2007-05-24,39.97995377
2007-05-25,40.23113632
2007-05-29,40.54293442
2007-05-30,40.87205124
2007-05-31,41.062603
2007-06-01,41.08857346
2007-06-04,41.20986176
2007-06-05,41.20986176
2007-06-06,40.76811981
2007-06-07,40.13586044
2007-06-08,40.6295433
2007-06-11,40.55158234
2007-06-12,40.3090744
2007-06-13,40.75079346
2007-06-14,41.01930618
2007-06-15,41.3980751
2007-06-18,41.4067421
2007-06-19,41.3980751
2007-06-20,41.00803375
2007-06-21,41.38075256
2007-06-22,40.99070358
2007-06-25,40.81733704
2007-06-26,40.58330154
2007-06-27,41.20739365
2007-06-28,41.19006729
2007-06-29,41.25940704
2007-07-02,41.63211441
2007-07-03,41.87481689
2007-07-05,42.17819595
2007-07-06,42.35155869
2007-07-09,42.37755203
2007-07-10,42.02218246
2007-07-11,42.30820465
2007-07-12,42.95831299
2007-07-13,43.2530365
2007-07-16,43.20968628
2007-07-17,43.53907394
2007-07-18,43.48705292
2007-07-19,43.61707306
2007-07-20,43.38304138
2007-07-23,43.400383
2007-07-24,42.75894547
2007-07-25,42.81962204
2007-07-26,42.45556259
2007-07-27,41.59744644
2007-07-30,42.08285522
2007-07-31,41.19871521
2007-08-01,41.51944351
2007-08-02,41.9008255
2007-08-03,41.1033783
2007-08-06,41.58010101
2007-08-07,41.87481689
2007-08-08,42.33422852
2007-08-09,41.35474777
2007-08-10,40.98202133
2007-08-13,41.25940704
2007-08-14,40.55729675
2007-08-15,39.78583527
2007-08-16,39.39578629
2007-08-17,40.14123154
2007-08-20,40.33192444
2007-08-21,40.75665665
2007-08-22,41.31139755
2007-08-23,41.19871521
2007-08-24,41.77947235
2007-08-27,41.50210571
2007-08-28,40.51396561
2007-08-29,41.675457
2007-08-30,41.89216232
2007-08-31,42.36022949
2007-09-04,43.06232452
2007-09-05,42.62892914
2007-09-06,42.59425354
2007-09-07,41.8054657
2007-09-10,41.77947235
2007-09-11,42.41224289
2007-09-12,42.42089462
2007-09-13,42.62892914
2007-09-14,42.66360855
2007-09-17,42.30820465
2007-09-18,43.37437057
2007-09-19,43.48705292
2007-09-20,43.36571121
2007-09-21,43.67444229
2007-09-24,43.87392807
2007-09-25,44.29019928
2007-09-26,44.5070076
2007-09-27,44.73248672
2007-09-28,44.58504868
2007-10-01,45.09674072
2007-10-02,45.1054039
2007-10-03,44.79320145
2007-10-04,44.89727783
2007-10-05,45.80787659
2007-10-08,46.09405136
2007-10-09,46.29353714
2007-10-10,46.40627289
2007-10-11,45.66911697
2007-10-12,46.42360306
2007-10-15,46.06804276
2007-10-16,45.85123062
2007-10-17,46.44095612
2007-10-18,46.64043045
2007-10-19,45.47830582
2007-10-22,46.02468109
2007-10-23,46.98730469
2007-10-24,46.63175964
2007-10-25,46.00734329
2007-10-26,46.77050781
2007-10-29,46.96131134
2007-10-30,47.05670547
2007-10-31,47.72448349
2007-11-01,46.83122253
2007-11-02,47.19544983
2007-11-05,46.89193726
2007-11-06,47.42094421
2007-11-07,46.26750565
2007-11-08,44.86257172
2007-11-09,43.36224747
2007-11-12,42.26082993
2007-11-13,44.00400162
2007-11-14,43.44029236
2007-11-15,43.2061348
2007-11-16,43.60506821
2007-11-19,43.10206223
2007-11-20,43.27550888
2007-11-21,42.7638588
2007-11-23,43.22348404
2007-11-26,42.4776535
2007-11-27,43.32754517
2007-11-28,44.64576721
2007-11-29,44.83654785
2007-11-30,44.49832153
2007-12-03,44.12540436
2007-12-04,43.94330978
2007-12-05,44.73248672
2007-12-06,45.3742485
2007-12-07,45.38293076
2007-12-10,45.56503677
2007-12-11,44.5070076
2007-12-12,44.90593338
2007-12-13,44.66311264
2007-12-14,44.20347595
2007-12-17,43.1280899
2007-12-18,43.26683807
2007-12-19,43.25814438
2007-12-20,44.14276123
2007-12-21,45.0135231
2007-12-24,45.35208511
2007-12-26,45.57780457
2007-12-27,45.03089142
2007-12-28,44.98745728
2007-12-31,44.46658707
2008-01-02,43.76337814
2008-01-03,43.94568634
2008-01-04,42.01839447
2008-01-07,41.81871033
2008-01-08,40.73353958
2008-01-09,41.60168076
2008-01-10,41.66246414
2008-01-11,40.84638977
2008-01-14,41.55827713
2008-01-15,40.41231537
2008-01-16,39.97825623
2008-01-17,39.42263412
2008-01-18,39.37055206
2008-01-22,38.35481262
2008-01-23,38.20723343
2008-01-24,38.98855591
2008-01-25,38.18986893
2008-01-28,38.48502731
2008-01-29,38.55447769
2008-01-30,38.51976013
2008-01-31,39.1795578
2008-02-01,39.57889938
2008-02-04,39.0233078
2008-02-05,37.91204453
2008-02-06,37.16543961
2008-02-07,37.42589188
2008-02-08,37.85128403
2008-02-11,38.25930786
2008-02-12,38.04224777
2008-02-13,38.8757019
2008-02-14,38.1724968
2008-02-15,38.04224777
2008-02-19,37.97283554
2008-02-20,38.1464653
2008-02-21,37.78184509
2008-02-22,37.92074585
2008-02-25,38.11172867
2008-02-26,38.25930786
2008-02-27,38.45029449
2008-02-28,38.30271149
2008-02-29,37.28699875
2008-03-03,37.04391098
2008-03-04,37.25228119
2008-03-05,37.43458176
2008-03-06,36.60982132
2008-03-07,36.52301407
2008-03-10,35.81980896
2008-03-11,37.18282318
2008-03-12,37.07861328
2008-03-13,37.36512756
2008-03-14,36.67928696
2008-03-17,36.01081848
2008-03-18,37.61689758
2008-03-19,36.68796921
2008-03-20,37.43775177
2008-03-24,38.73232651
2008-03-25,38.94952011
2008-03-26,38.83657074
2008-03-27,37.97642136
2008-03-28,37.78529739
2008-03-31,37.9851265
2008-04-01,39.60982513
2008-04-02,39.52295685
2008-04-03,39.60982513
2008-04-04,39.84440994
2008-04-07,39.75752258
2008-04-08,39.45344543
2008-04-09,39.01034546
2008-04-10,39.56639099
2008-04-11,38.47167206
